id	created_at	author	location	full_text	category	sentiment
1.46137E+18	2021-11-18 16:33:11+00:00	Zora Krisman	United Kingdom	"(3/3) He knew that even if he sacrificed this world, at least he could be together with Sersi in the next one, even with new memories. People might disagree with his selfish choice, but I think that is the sweetest thing ever. To love Sersi that deeply 🥺❤️ ILY #Ikaris #Eternals"	p	p
1.46137E+18	2021-11-18 16:32:47+00:00	.	PureImagination	"No but seriously, can we buy this poster somewhere?? 
#Eternals  #MarvelStudios #Eros #HarryStyles @MarvelStudios "	o	p
1.46137E+18	2021-11-18 16:32:33+00:00	Tee ◟̽◞̽ 🐝 ²⁸ ✨🎶💙💚🎶💙💚💖💗😍		"🌟💚 SPOILERS ALERT 🚨 SPOILERS ALERT 🚨 Harry as #Eros 🔥💚🌟🔥

I'm sorry I can't wait to watch the #Eternals but there's no way I'm missing watching @Harry_Styles making an appearance 😅🔥💚🔥 So if you're like me here's the link ... or not 🔥💚😘

"	h	p
1.46137E+18	2021-11-18 16:32:23+00:00	Macks 🎃	"Scotland, United Kingdom"	boutta watch #Eternals what do yall think? 	o	n
1.46137E+18	2021-11-18 16:31:18+00:00	MCU - The Direct		"Brothers

Our breakdown about #HarryStyles' #Eternals role: "	h	n
1.46137E+18	2021-11-18 16:29:24+00:00	soph 🌈 C2E25	they/them. 21. ND.	"time to stare lovingly at lauren ridloff, gemma chan and angelina jolie 🥰 #eternals"	c	p
1.46137E+18	2021-11-18 16:28:55+00:00	Meg Bonney	"Wisconsin, USA"	So Thanos' villain origin story is actually that his brother is super hot with a normal chin and his looks like a panini  #Eternals 	e	n
1.46137E+18	2021-11-18 16:28:54+00:00	L&HC2856	Peru	"📸 Harry as Eros for #Eternals via instagram post ‼️ 
©MarvelStudios "	h	p
1.46137E+18	2021-11-18 16:28:48+00:00	Jackie Talks Nerdy #SaveProdigalSon	Somewhere Outside Midgar	@MarvelStudios @Harry_Styles I hope a lot of Harry Styles fans watch this film so that we get a sequel and therefore more Starfox 💜 #Eternals	h	p
1.46137E+18	2021-11-18 16:28:38+00:00	Nerdist		"Harry Styles was always Chloé Zhao's first pick for Eros #Eternals 
"	h	n
1.46137E+18	2021-11-18 16:28:34+00:00	Chaz G		"MCU Holy Trinity of “I Definitely Don’t Belong Here, but You’re Gonna Absolutely LOVE Me”

#WandaVision #ShangChi #Eternals "	o	n
1.46137E+18	2021-11-18 16:28:06+00:00	Avethra Pillai 🤓🌈	Malaysia	Woot woot 🤩🤩🤩 #Eternals #MCU 	o	p
1.46137E+18	2021-11-18 16:27:56+00:00	karthika_m_p		"He looks stunning! ✨
 #Eternals 
#HarryStyles "	h	p
1.46137E+18	2021-11-18 16:27:47+00:00	ginnigyy🦥		"Eros , the knave of Hearts, distracting villains #eros #eternals #harrystyles "	e	n
1.46137E+18	2021-11-18 16:27:43+00:00	may🧣|| louis' child & twinkle' gf (real)	beer nuts	I'm going to watch #Eternals yayy bye	o	n
1.46137E+18	2021-11-18 16:27:01+00:00	MakeMineMorbius&She-Hulk		He is also called #Starfox in the comics. #Eros #ETERNALS #MARVEL #HarryStyles 	h	n
1.46137E+18	2021-11-18 16:26:21+00:00	Harrys3rdNipple	"England, United Kingdom"	I need this poster on my wall right now!!! #Marvel #Eros #harrystyles #Eternals 	h	p
1.46137E+18	2021-11-18 16:26:03+00:00	SR	Planet Earth	"My heart goes out to those who have not seen the film yet.

Don't let this discourage you, go and see the film. It's really good. #Eternals "	o	p
1.46137E+18	2021-11-18 16:25:37+00:00	gótica suave	Brasil	😍😍 affe 🔥 @Harry_Styles 😍 #Marvel #eros #Eternals #harrystyles 	h	p
1.46137E+18	2021-11-18 16:25:10+00:00	Nay News		#Marvel releases a new poster of Harry Styles as Eros. #Eternals 	h	n
1.46137E+18	2021-11-18 16:22:58+00:00	Naisarg I નૈસર્ગ	"Bengaluru, India"	I just cant wait to see more of Harry Styles! He was charming as #Starfox. #Eternals 	h	p
1.46137E+18	2021-11-18 16:22:40+00:00	Harry Styles' Love on Tour	Turn the notifications on ❣	Poster of Harry Styles as Eros in #Eternals 	h	n
1.46137E+18	2021-11-18 16:22:00+00:00	IndieWire	"New York, NY"	"Marvel has debuted an official #Eternals character poster for Harry Styles as Eros, the Royal Prince of Titan and the brother of Thanos. Chloé Zhao tells IndieWire: ""I saw him in ‘Dunkirk’ and kept tabs on him."" Read our full credits scene interview: "	h	n
1.46137E+18	2021-11-18 16:21:55+00:00	Luke (Taylor's Version)	the lakes 	This casting is still so mind-blowing to me #Eternals 	c	p
1.46137E+18	2021-11-18 16:20:19+00:00	𝙶𝚒𝚜𝚎𝚕𝚕𝚎✨🖤//ETERNALS/HAWKEYE ERA		AHH HE LOOKS SO GOOD #Eternals #Eros #HarryStyles 	h	p
1.46137E+18	2021-11-18 16:19:10+00:00	Screen Rant	All over	"The secret is out as Harry Styles' MCU character has officially been revealed with a new #Eternals character poster. 

"	h	n
1.46137E+18	2021-11-18 16:18:05+00:00	harry archive bot		harry’s official character poster for #Eternals 	h	n
1.46137E+18	2021-11-18 16:17:26+00:00	Mark Billing ❄🎬🎮🖖❄	"South East, England"	"November ❄ @cineworld 

1) #Eternals  8/10

@JasonReitman
2) #GhostbustersAfterlife 9/10 ⭐

The movie I have been waiting for all year (infact since 89!)
How was it? 
It was Excellent, if you enjoyed the 84 film then you will very much enjoy this!

""Total Protonic Reversal!"" "	o	p
1.46137E+18	2021-11-18 16:17:25+00:00	Ritterton	"Washington, USA"	"An awesome day with a great friend was followed by an incredible night along the waterfront and dinner @Waterbar that was just beyond incredible. Very grateful for the wonderful folks at the #Waterbar. Just wow!

We finished it off w a movie and watched @marvels #Eternals 

Very "	o	n
1.46137E+18	2021-11-18 16:16:59+00:00	Meteorologist Thomas		@CultureCrave HARRY STYLES... #Eternals 	h	n
1.46137E+18	2021-11-18 16:16:08+00:00	Anastasiya		"Harry Styles as Eros for Marvel’s #Eternals 
#HarryStyles "	h	n
1.46137E+18	2021-11-18 16:15:49+00:00	Jay The Hawkmaestro🏹 Hawkeye (5 days)		look who got his own poster #Eros #Eternals 	h	n
1.46137E+18	2021-11-18 16:14:46+00:00	ror/kory 🧣 ikaris apologist	30th century	"#eternals spoilers
.
.
.
.
thinking about how ikaris probably left sersi bcs he couldn't keep hiding secrets from her, but also couldn't bring himself to tell her the truth😕"	p	n
1.46137E+18	2021-11-18 16:14:20+00:00	Big J	"New Jersey, USA"	"The moment I saw him in theaters, I almost burst out into laughter! #Eternals 🤣 "	o	p
1.46137E+18	2021-11-18 16:14:15+00:00	HARRY SOURCE		"[⭐️🦊] New poster for #Eternals featuring Harry Styles as Eros. 

""Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox 🤯""

&lt;18.11.21&gt; "	h	c
1.46137E+18	2021-11-18 16:14:13+00:00	CaptainAradalorian19		"Marvel (MCU) this year..
#WandaVision was amazing
#FalconAndWinterSoldier was bad (I didn't like it)
#Loki was really cool and great
#BlackWidow was 'mah'
#ShangChi was incredible
#Eternals was OK

I expect the best from #Hawkeye and #SpiderManNoWayHome !!"	o	n
1.46137E+18	2021-11-18 16:13:54+00:00	Aeron Eclarinal	"Las Piñas, Philippines"	@LiamTCrowley #Eternals hasn't premiered here in the Philippines yet so...💀	o	n
1.46137E+18	2021-11-18 16:13:32+00:00	👻		FINALLY! #Eros #Eternals #HarryStyles 	h	p
1.46137E+18	2021-11-18 16:13:27+00:00	4you	safe place	"but what’s the point of releasing a poster of a character with a 1 min screen time 
#Eternals "	h	x
1.46137E+18	2021-11-18 16:13:20+00:00	Jenna | #FREEDOM FOR HARRY 🌈	Rabbit hole 🐇	"A direct shot at my heart 💘
Destined to be hung up high on my gallery 💗💗💗

#HarryStyles
#MCUEternals #Eternals #Eros

"	h	p 
1.46137E+18	2021-11-18 16:13:03+00:00	M. Dean Cooper	"Pittsburgh, PA"	guess this means we can talk about Pip the Troll now? #Eternals 	e	n
1.46137E+18	2021-11-18 16:12:53+00:00	Fandom Lair		"Official poster for Harry Styles' ""Eros"" in #Eternals "	h	n
1.46137E+18	2021-11-18 16:12:46+00:00	Rachel 🥞	"Pittsburgh, PA"	"Oh my gods, Harry got an Eternals character poster!

#HarryStyles #Eternals
"	h	n
1.46137E+18	2021-11-18 16:12:44+00:00	Marvel Updates		A poster for Harry Styles’ Eros has been released for  #Eternals 	h	n
1.46137E+18	2021-11-18 16:12:40+00:00	Anna // LT2 is coming	Wishing I was at a Concert	"HOW DOES ONE GET THE #Eternals #harrystyles POSTER! I neeedddd 

@MarvelStudios"	h	p
1.46137E+18	2021-11-18 16:12:27+00:00	You're so GOLDEN 💖 (Harry's my friend)		"I NEED MORE CAPITAL LETTERS! 
I'M SO PROUD OF HIM @Harry_Styles
#Eternals "	h	p
1.46137E+18	2021-11-18 16:12:07+00:00	christineʰ ♡	treat people with kindness 	the official poster of harrys character in #Eternals omg so true 	h	n
1.46137E+18	2021-11-18 16:12:03+00:00	↑Elízz ProBer ₪ØΞ.o· ◟̽◞̽		🦊 Boom! #Eternals so damn excited!! 	o	p
1.46137E+18	2021-11-18 16:12:01+00:00	Ronak 🎮 Pokémon Brilliant Diamond 🎮	"Hell, in all religions"	Now release a character poster for Blade. 😉 #Eternals 	e	p
1.46137E+18	2021-11-18 16:11:59+00:00	JumpCut Online		"Marvel have shared a brand new #Eternals character poster for Harry Styles' Eros - Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox. "	h	n
1.46137E+18	2021-11-18 16:11:33+00:00	shafiqshahari		Finally watched #Eternals and I gotta say it wasn't as bad as the critics say it is. Probably the freshest and boldest installment in MCU so far with a different tone &amp; story than the typical MCU. At moments I feel like I'm watching a Zack Snyder's film.	o	n
1.46137E+18	2021-11-18 16:11:29+00:00	Disney+ Updates		Check out Eros’ brand new character poster! #Eternals #Eros 	h	n
1.46137E+18	2021-11-18 16:10:59+00:00	Consequence	New York	An official poster for Harry Styles' Eros in #Eternals has been released. @Harry_Styles 	h	n
1.46137E+18	2021-11-18 16:10:52+00:00	"Richard Nebens - The Direct, The Illuminerdi"	"California, USA"	"My latest from @MCU_Direct !
Side note: imagine if nobody had spoiled this at the world premiere. You know who you are.
#MCU #Eternals "	o	n
1.46137E+18	2021-11-18 16:10:41+00:00	hanna		Me and Hannan during the post credits scene… #Eternals 	o	n
1.46137E+18	2021-11-18 16:10:37+00:00	Pop Base		New #Eternals poster of Harry Styles as Eros. 	h	n
1.46137E+18	2021-11-18 16:10:34+00:00	jacquelyn🧣	《 she/her 》	in love with everything you do&lt;3 @Harry_Styles #Eternals #eros 	h	p
1.46137E+18	2021-11-18 16:10:32+00:00	KCP Armani	"Kansas, USA"	In the comics one of his powers is that he basically is able to turn people on &amp; then smash lmfao. The play boy of the universe. #Eternals 	e	n
1.46137E+18	2021-11-18 16:10:18+00:00	Harry Styles Updates	"Holmes Chapel, England"	Harry’s official character poster for #Eternals 	h	n
1.46137E+18	2021-11-18 16:10:11+00:00	The Direct		An official new #Eternals character poster highlights #HarryStyles' #Eros: 	h	n
1.46137E+18	2021-11-18 16:10:08+00:00	Isa & Lou	🏳️‍🌈	HARRY STYLES CARALHOOO #Eternals 	h	p
1.46137E+18	2021-11-18 16:10:05+00:00	Kezia Giovanazzi	Western Australia	#harrystyles official #marvel #eternals poster 😳😳 #harry @marvelstudios @marvel 	h	p
1.46137E+18	2021-11-18 16:09:33+00:00	🎄Paul 🎅🏼	"Hartlepool, England"	"Wow so even Marvel are out here posting about *blank*, would be a spoiler I suppose if I hadn’t seen that reviewer retweeted loads onto my TL 😂 #Eternals"	o	n
1.46137E+18	2021-11-18 16:09:32+00:00	Geek Vibes Nation	press@geekvibesnation.com	"The brother of the Thanos, Eros aka Starfox gets his own character poster for #Eternals 

(@TheEternals) "	e	n
1.46137E+18	2021-11-18 16:08:54+00:00	Christy Ballance	"North Carolina, USA"	"I AM SO BEYOND 
PROUD OF HARRY ⭐️🦊
 #Eternals "	h	p
1.46137E+18	2021-11-18 16:08:44+00:00	Matt Roembke - TheDirect.com	"Denver, CO"	Imagine if we didn’t know. #Eternals 	o	n
1.46137E+18	2021-11-18 16:08:17+00:00	B.A 🧉💥		Hope that in #Eternals  🤞🏼🤞🏼 	o	n
1.46137E+18	2021-11-18 16:08:12+00:00	Culture Crave 🍿	"San Francisco, CA"	Official poster for Harry Styles’ Eros in #Eternals 	h	n
1.46137E+18	2021-11-18 16:07:59+00:00	L♡︎’s Zayn♫Namjin✌︎︎	she/her	Harry’s #Eternals poster!! He’s so gorgeous he’s glowing💛 	h	p
1.46137E+18	2021-11-18 16:07:57+00:00	▪︎-|A|-▪︎drian	"Seattle, WA"	"Meanwhile, the X-men are chillin on Krakoa being hidden by the telepaths, scrolling on Twitter like damn can we make an exception for the #Eternals Cuz we ain’t got no one on our team who can do that to a Celestial. "	p	n
1.46137E+18	2021-11-18 16:07:56+00:00	MutualRespect◟̽◞̽		""" ROYAL PRINCE OF TITAN "" @Harry_Styles 🤌🏻 THAT'S MA BOY ! 😭😭 #Eternals "	h	p
1.46137E+18	2021-11-18 16:07:41+00:00	Kasak 🧣	she/her 🌈	"“The Royal Prince”👑

#Eternals "	e	n
1.46137E+18	2021-11-18 16:07:05+00:00	Mr.Nobody		Harry Styles as Eros in #Eternals 	h	n
1.46137E+18	2021-11-18 16:06:55+00:00	sav.	+63 • she/they.	"“Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great Advebturer, Starfox” 

THAT’S SO HOT. #Eternals "	e	p
1.46137E+18	2021-11-18 16:06:35+00:00	Zayn's bitch🖤		"O my god, it’s beautiful @Harry_Styles  #HarryStyles #Eternals "	h	p
1.46137E+18	2021-11-18 16:06:07+00:00	BLM 🇨🇩Markus Zolan || ETERNALS SPOILERS	"Brussels, Belgium"	The spoiler ban has officially been lifted for #Eternals. Character poster for Harry Styles' Eros has been released. 	h	n
1.46137E+18	2021-11-18 16:06:03+00:00	SoundsOfSeries	Paris	The official poster of Harry Styles as Eros in #Eternals has been released. 	h	n
1.46137E+18	2021-11-18 16:05:47+00:00	Screen Sisters 📺		"IT'S ABOUT TIME! This is one of THE BEST kept secrets in the MCU. 

Eros, aka Starfox, is officially here. #Eternals "	e	p
1.46136E+18	2021-11-18 16:05:22+00:00	lav🎸+style	louaylors	"FINALLY 
#Starfox #HarryStyles #Eternals #MarvelStudios #Marvel "	h	p
1.46136E+18	2021-11-18 16:05:10+00:00	Husain	"Mumbai, India"	"Get your #Eternals merch and much more now. Starting at $3 only.
Available now - "	o	n
1.46136E+18	2021-11-18 16:05:03+00:00	BWM	Wherever the Marvel wind blows	"I'm posting spoilers for Eternals now, you've been warned. Eros was great, but I wanted to see Blade. #Eternals"	e	p
1.46136E+18	2021-11-18 16:04:42+00:00	Asad Ayaz		Meet #Eros in our brand new poster #StarFox #Eternals now playing 	e	n
1.46136E+18	2021-11-18 16:04:38+00:00	Movies That Maher w The Viking		Harry Styles has just got his own character poster for #Eternals #Eros 	h	n
1.46136E+18	2021-11-18 16:04:23+00:00	Charmian Lee	"Singapore, LA, SF"	"Meet the Royal Prince of Titan, brother of #Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, #Starfox 🤯 

Check out #Eros’ brand new character poster and see #HarryStyles in Marvel Studios’ #Eternals  only in theaters NOW! ⭐️🦊
@Harry_Styles "	e	n
1.46136E+18	2021-11-18 16:04:16+00:00	HSD	Worldwide	Harry’s official character poster for #Eternals! 	h	p
1.46136E+18	2021-11-18 16:03:56+00:00	Daiki | VA VER A LOUIS	taylor ; 03/05	I'M IN FUCKING LOVE WITH EROS #Eternals 	h	p
1.46136E+18	2021-11-18 16:03:51+00:00	cam³⁶⁹ HSLOT SEASON🐇	"to live is the rarest thing in the world. most people exist, that is all."	"“and see @Harry_Styles in Marvel Studios’ #Eternals  only in theaters NOW!” 
THIS IS KEOSNDND NO. JUST. WHAT WORLD AM I LIVING IN. THIS FEELS LIKE A FUCKING ALTERNATE UNIVERSE. AM I IN THE RIGHT UNIVERSE!? "	o	p
1.46136E+18	2021-11-18 16:03:47+00:00	🎥 The Aged Narrative Pod 🎮	Somewhere in the Multiverse	"Harry Styles’ EROS gets his own #Eternals character poster. 

Did y’all really enjoy this post credits scene?? "	h	n
1.46136E+18	2021-11-18 16:03:14+00:00	The Marvel Bulletin	Earth-616	New #Eternals character poster featuring Harry Styles as the eternal #Eros / #StarFox. 	h	n
1.46136E+18	2021-11-18 16:03:13+00:00	katie ⴵ 🧣🐙🐺	she/her/🏳️‍🌈/17/istp	"#eternals spoilers 
-
-
-
-
-
-
-
-
-
- "	o	n
1.46136E+18	2021-11-18 16:03:12+00:00	Shelby Elpers 🍂	United States	"I still can't believe this is real. Honestly, I blacked out as soon as I saw Harry’s silhouette. #Eternals "	h	p
1.46136E+18	2021-11-18 16:03:06+00:00	Murphy's Multiverse		"Eros, brother of Thanos, takes the spotlight in his very own character poster for #Eternals "	e	n
1.46136E+18	2021-11-18 16:03:05+00:00	Geekology	"Clifton, NJ"	Official Poster for Harry Style’s Eros in #Eternals !! Brother of Thanos! 	h	n
1.46136E+18	2021-11-18 16:03:03+00:00	POC Culture		Well there it is! #Eternals 	o	p
1.46136E+18	2021-11-18 16:03:02+00:00	(Cobra) Kai⚡️	"Toronto, Canada"	They belong to us now 😏😏😏#TheBatman #Eternals 	o	p
1.46136E+18	2021-11-18 16:03:02+00:00	Binge Watch This	"New York, USA"	Look who just got their own #Eternals character poster! 	e	p
1.46136E+18	2021-11-18 16:02:51+00:00	HL Daily Media		📸| Harry on a poster for #Eternals. 	h	n
1.46136E+18	2021-11-18 16:02:29+00:00	4DX	"LA, NYC, SEATTLE, HOUSTON, ORLANDO, WASHINGTON DC, JACKSONVILLE and MANY MORE"	"Today, last chance to experience Marvel Studios' #Eternals with all your senses! Feel it in #4DX! "	o	n
1.46136E+18	2021-11-18 16:02:20+00:00	Pop Tingz		The official poster for Harry Styles’ Eros in #Eternals  has been released. 	h	n
1.46136E+18	2021-11-18 16:02:14+00:00	Picture This 📸		Meet #eros from #Eternals 	o	n
1.46136E+18	2021-11-18 16:02:13+00:00	That #BLM #KroenkeOut Bun ✊🏿✊🏾✊🏽	"Norwich, England"	"Me and @PadawaEnki just got home from seeing #Eternals, and we absolutely loved it!"	o	p
1.46136E+18	2021-11-18 16:01:51+00:00	SB Animation	London	"The experience shows how the Eternals helped shape Earth's civilization over the past 7,000 years.

"	p	n
1.46136E+18	2021-11-18 16:01:48+00:00	Film Updates	Insta: thefilmupdatesofficial	A new poster for #Eternals featuring Harry Styles as Eros has been released. 	h	n
1.46136E+18	2021-11-18 16:01:39+00:00	Yousef | Drukkari stan |	I don’t exist	Omg I can’t believe #HarryStyles is in #Eternals which is out in theatres now! I can’t wait to see the movie for him! You should too! #Harries! 	h	p
1.46136E+18	2021-11-18 16:01:14+00:00	wrrwenna		"character poster for eros #eternals

Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox Exploding head "	e	n
1.46136E+18	2021-11-18 16:01:06+00:00	"Lights, Camera, Pod"	United States	"Marvel releases first official look at @Harry_Styles’ MCU character Eros, Brother of Thanos, following his #Eternals debut. "	h	n
