id,text,created_at,author,location
1461840574705717254,@Luiz_Fernando_J @UnproblematicMr I really enjoyed #Eternals But it will be jarring if you expected more #StarWars… ,2021-11-19 23:35:27+00:00,Frederick Weaver,Washington DC
1461839859316887556,"#Eternals, al fin. ",2021-11-19 23:32:36+00:00,Caos Paralelos,Multiverse
1461839854178873352,Makkari and Druig stole every scene they were in! I want a Disney+ series just based on their adventures tbh #Eternals,2021-11-19 23:32:35+00:00,Meher,Home | she/her
1461839841436618754,"I saw #Eternals today. I thought it was alright. It was visually unique, I thought the characters were interesting,… ",2021-11-19 23:32:32+00:00,Alex Carrejo,"Houston, TX"
1461837915521232899,"druig spin-off please 

#Druig #Eternals ",2021-11-19 23:24:53+00:00,w,catholic • loki × lang
1461836300617617409,Seeing #Eternals tomorrow and #Venom2 on Sunday! Finally catching up on marvel content!,2021-11-19 23:18:28+00:00,🎃 spooky trash,TVA
1461836259974946819,Great article about #AsianRepresentation in media. Possible spoilers about #Eternals ,2021-11-19 23:18:18+00:00,C-dUb,
1461836065707278342,The #Eternals was absolutely amazing ❤️,2021-11-19 23:17:32+00:00,Anna Graham,Newcastle
1461835693571952640,"Movie night with @banana_nut18  phone "" DO NOT DISTURB "" in 5 . 4 . 3 . 2 ..... #Eternals ",2021-11-19 23:16:03+00:00,Big Mike/#TEAMCRAZY,"39.425301,-75.231585"
1461835629508153349,"Finally saw #Eternals as well and I did had a few issues, I think Chloe Zhao is a great director but this film show… ",2021-11-19 23:15:48+00:00,Alan,"Sutton, surrey"
1461834543233654784,,2021-11-19 23:11:29+00:00,One Man Renegade Podcast,Boston
1461834290380087303,I’m sorry externals was not as bad as what the critics said. Like Y’all think Thor 2 is as better…. I liked the movie. #Eternals,2021-11-19 23:10:29+00:00,Doris High,"Illinois, USA"
1461832950803165191,This #Eternals #USB drive might be one of the coolest pieces of swag 🤩 #MarvelStudios #MCU ,2021-11-19 23:05:09+00:00,Maxine Park,"Los Angeles, CA"
1461832803268636676,After watching The Eternals I can say after giving a considerable amount of time and energy not to mention have a r… ,2021-11-19 23:04:34+00:00,Xeno Comics ,
1461832674180358147,We’re on 👀 #Eternals ,2021-11-19 23:04:03+00:00,Jiya Jaisingh,"Los Angeles, CA"
1461831882073677828,"Went to #Eternals tonight. 

New set of characters, I reckon it was alright.",2021-11-19 23:00:54+00:00,Brendan,"Blundellsands, Liverpool, UK"
1461831811533836293,"Join us for a discussion about #Eternals

",2021-11-19 23:00:38+00:00,Christina's chaos magic,CLT ➡️ ROA
1461831222154383371,I think the women of #Eternals are awesome but I crush on these four a lot as well. #Sersi #Ajak #Makkari #Thena ,2021-11-19 22:58:17+00:00,SJWJamesBond Wants Nazis Banned ︽✵︽ Agent of GIRL,West Virginia 
1461830953978847233,#ReturnoftheKnee Now seated for #Eternals ,2021-11-19 22:57:13+00:00,Peter Gatt,Melbourne Australia
1461830889231552512,"Makkari and Druig.
That's the tweet.
#Eternals",2021-11-19 22:56:58+00:00,クオリチーノ💖,
1461830425773367298,#Eternals And I know Richard Madden can be more charming than he was plying Ikaris.,2021-11-19 22:55:07+00:00,s.,
1461830254901800964,Finally getting around to seeing #Eternals tonight.,2021-11-19 22:54:26+00:00,Ebontis,"Dallas, TX"
1461829009830993921,@gemma_chan is fantastic in #Eternals As good as she is in Humans. Stole the show amongst a very strong cast.,2021-11-19 22:49:30+00:00,Paul,"Lives Wakefield, works London."
1461828275668492293,Not many are talking about the #Eternals. Was it not that good? It’s not all the rave on my twitter side when it came out.,2021-11-19 22:46:35+00:00,ᴋᴀʀᴀ,ᴀᴜ ʀᴘ┊ᴛʀᴀᴠᴇʟᴇʀ┊ᴛᴀᴋᴇɴ┊ᥫ᭡
1461826751181508614,"@UPDATESETERNALS Both of Ajak's outfits looked AWESOME..
Yet,I do like the 2nd one better.
#SalmaHayek #Ajak #Eternals",2021-11-19 22:40:31+00:00,*JaiLee*🇨🇴,"Hartford, CT"
1461826461086756872,Seeing #Eternals tomorrow so I'll check out the vibes then. 😊 ,2021-11-19 22:39:22+00:00,Miss D. 📚 🎀 📺 🎬,East Coast
1461825990540382218,thena would definitely use this #Eternals ,2021-11-19 22:37:30+00:00,yaz,
1461825925310468104,"Tell me you’re a fan of Harry Styles… without telling me, you’re a fan of Harry Styles. ♡ #StarFox #Eternals… ",2021-11-19 22:37:14+00:00,Elena.,
1461825638814261254,"YOU KNOW I'M RIGHT!!
.
.
#comics #comicbooks #marvel #mcu #superhero #eternals #harrystyles ",2021-11-19 22:36:06+00:00,Michael A.M.,"Sacramento, CA"
1461825562180087808,"Finally got around to watching the #Eternals with my wife. Pretty good, though hearing Kit Harrington say, ""I love… ",2021-11-19 22:35:48+00:00,Heath Stewart,"Kirkland, WA"
1461825027351973888,A new #Eternals still has revealed a clear look at the #MCU's #PipTheTroll: ,2021-11-19 22:33:40+00:00,⚡ㄒ卄ㄖ尺⚡,Bangladesh 🇧🇩
1461824862784303107,"Here is my review (finally) for #Eternals. It's on the long side (I counted over 4,000 words). I had a lot to say a… ",2021-11-19 22:33:01+00:00,Jasmine,USA
1461824236905971717,it's such a shame that a glimmer of hope (#Eternals) can be snatched away by cruel reality like the rittenhouse verdict,2021-11-19 22:30:32+00:00,cloud9🏴‍☠️,
1461824154089492484,"The Eternals have arrived. Experience Marvel Studios' #Eternals(Y13+) today, only in cinemas.  Get tickets :… ",2021-11-19 22:30:12+00:00,Damodar Cinemas,Suva & Lautoka
1461821418920943620,"NO DRAGON JUST BALLZ | EPISODE 17 ""THE DARKER THEY ARE""
Streaming now 🎧",2021-11-19 22:19:20+00:00,DI$$FUCKTIONAL GROUP OF PEOPLE network LLC,
1461817541752508428,Definitely the best experience watching #Eternals has been today watching the movie again in #DBOX,2021-11-19 22:03:55+00:00,Eevee | Ready for Spider-man:NWH!!🕷🕸🏳️‍🌈,Earth-616
1461816621895503881,"Fantastic customer service from @ODEONCinemas Cardiff, the 7pm showing of the new #Eternals film was rubbish qualit… ",2021-11-19 22:00:16+00:00,Helen Carless,"Cardiff, Wales"
1461816574348869635,"#AngelinaJolie's son #PaxJoliePitt showed up to support his mom at a premiere after skipping the #Eternals openings.
",2021-11-19 22:00:05+00:00,Radar Online,
1461816413375635466,"Gilgamesh vs Thena

#TheEternals #Eternals #Gilgamesh #Thena #MCU #Marvel #duelmarvel",2021-11-19 21:59:26+00:00,Top Personnages Marvel,
1461816365711568904,@THR WARNING! #Eternals SPOILER in article,2021-11-19 21:59:15+00:00,N Von Ho,Terf Island
1461815863749791760,Just finished watching #Eternals and I gotta say... I could not tell you what everybody's problem is with that film… ,2021-11-19 21:57:15+00:00,Outi Harvey !! BLM !! Stop Asian Hate !!,"Vantaa, Finland"
1461815719696470025,"#Eternals SPOILER
.
.
.
.
.
.
.
.
. 
When #Makkari thought #Ikaris killed #Druig she SNAPPED! Her &amp; #Phastos kicked his ass.",2021-11-19 21:56:41+00:00,🔥 Barchie In 2022🔥,
1461815185195343877,This was so much fun. Can not wait to see more of the interviews soon ❤️ Such a luck kid to have interviewed… ,2021-11-19 21:54:34+00:00,Zack_Cohen,"London, UK"
1461815027204337670,"“name something you might hurt yourself riding on”
""oh lord, you know what I'm thinking” 🤤 #marvel #mcu #eternals… ",2021-11-19 21:53:56+00:00,delia | druig lovebot ♡,she/her | 20
1461814700518387713,since when was harry styles thanks’ brother? #eternals,2021-11-19 21:52:38+00:00,lara,denial
1461814533308223489,can't wait for #eternals to be streaming in HD to rewatch it like 10 times,2021-11-19 21:51:58+00:00,chelsea,221B Baker Street
1461812977816985605,A message for those who participated in #Eternals #Disney #Marvel #ChloeZhao #AngelinaJolie #SalmaHayek… ,2021-11-19 21:45:47+00:00,Eduardo Caceres Medina,
1461811764581052429,@latinamediaco Thank you for sharing this! It was such an important interview with @LaurenRidloff! #Eternals,2021-11-19 21:40:58+00:00,Lyra Hale 🏳️‍🌈✍️🇵🇷,lyra@remezcla.com
1461811718498177032,can’t wait for #Eternals to drop on Disney+ so I can watch the Drukkari version of the Pride &amp; Prejudice (2005) scene,2021-11-19 21:40:47+00:00,lilili 🪐,hyper space
1461811578379157514,"y'all I'm finally watching eternals I'm so excited xqueudisnjqkwk
#BTS #eternals",2021-11-19 21:40:14+00:00,Passion,
1461811463690108941,"I love my #Eternals pops! @OriginalFunko 
.
.
.
.
.
#Funko #funkopop #funkophotography #funkocollector #collector… ",2021-11-19 21:39:46+00:00,Luca,
1461811442387238928,@MarvelStudios how come sersi told Dane she was with Icarus for 5000 years when they only got together in 500 bc? E… ,2021-11-19 21:39:41+00:00,Chris Hague,Manchester 
