	id	created_at	author	location	full_text	category	sentiment
367	1.46138e+18	2021-11-18 16:57:27+00:00	HollywoodNewsIN	Hudson fall, CA	"Character Poster For @Harry_Styles’ Eros in #Eternals Has Been Revealed.

#Eros "	h	n
368	1.46138e+18	2021-11-18 16:57:02+00:00	Cultivated Brian Ⓥ	California, USA	@MarvelStudios @Harry_Styles The ear piercing screams from the girls in attendance during my IMAX showing when Mr. Styles appeared… I can still hear. 🤣 Good play, @MarvelStudios 👍 (by the way, go see #Eternals!)	h	p
369	1.46138e+18	2021-11-18 16:56:08+00:00	HAIKARL™	AvengersHQ	Fuhhh finally ⭐🦊 #Eternals 	o	n
370	1.46138e+18	2021-11-18 16:55:30+00:00	Post Cred Pod	📧postcredpod@brobible.com	Character poster for Harry Styles’ Eros in #Eternals 	h	n
371	1.46138e+18	2021-11-18 16:53:56+00:00	Jessicaᴴ		"FINALLY 🥵🔥
#Eternals "	o	p
372	1.46138e+18	2021-11-18 16:52:35+00:00	Nnamdi K. Nwankwo	Denver, CO	I really enjoyed Eternals! Is it the strongest MCU film? No, but I think it’s a great addition to an already expansive universe. Don’t see why so many people are hating on it. #Eternals	r	p
373	1.46138e+18	2021-11-18 16:51:50+00:00	Liv🏳️‍⚧️ #TransAwarenessWeek 🏳️‍🌈	behind you || 20 || Scottish	watching #Eternals  in the pictures😌✌️ 	o	p
374	1.46138e+18	2021-11-18 16:51:30+00:00	Carlisia M		I loved the #Eternals but it was basically this theory. But make it diverse and propelled by a Black Alien! 	c	x
375	1.46138e+18	2021-11-18 16:51:13+00:00	Raquel 💛💚	New York, USA, 20	"Ready for the rest of the #Eternals  cast to outact Harry Styles. 

It wouldn’t be that hard to do but you know. Especially for specific cast members… but it’ll still be so funny."	c	p
376	1.46138e+18	2021-11-18 16:51:01+00:00	drizzywonder	East Hartford, CT	Gonna go see #Eternals today in imax 3D. Hopefully it’ll be worth it 😁	o	n
377	1.46138e+18	2021-11-18 16:50:29+00:00	nico metcalf 🦍		A little late but #Eternals was very mids 😅	r	x
378	1.46138e+18	2021-11-18 16:49:32+00:00	BINGED		"#Eternals character poster of #HarryStyles' #Eros has been released

@TheEternals "	h	n
379	1.46138e+18	2021-11-18 16:49:10+00:00	Film is the canvas of dreams ™	Virginia, USA	@WayneParker_ Literally the only reason my 23 yo daughter went to see the #Eternals with me so she could see @Harry_Styles 👍	h	p 
380	1.46138e+18	2021-11-18 16:49:01+00:00	Helle hello		@sunflowerholdon He's just so stunning, handsome and beautiful #Eros #Eternals #HarryStyles	h	p
381	1.46138e+18	2021-11-18 16:47:33+00:00	Tyler Freshcorn		"Well then since it’s all out in the open now, where’s our #PipTheTroll poster?!
@pattonoswalt #Eternals "	e	n
382	1.46138e+18	2021-11-18 16:47:31+00:00	Tel Talks	London	"Well #Eternals was awesome! 

Some characters I didn’t think I would like really grew on me as the film went on. Also felt there was an X-Men vibe around the film. I’m sure that was intentional. 

Looking forward to seeing these characters develop. #Makkari and #Eros especially. "	e	p
383	1.46138e+18	2021-11-18 16:47:23+00:00	Wishes Quotes	USA	The Eternals Movie Quiz – QuestionsTrivia 	o	n
384	1.46138e+18	2021-11-18 16:47:02+00:00	Cinema is the answer to everything.🕊 ⊃∪∩⪽	Napoli, Campania she/her	OUR BEAUTIFUL BEAUTIFUL MAKKARI 😭❤️‍🩹 #Eternals 	e	p
385	1.46137e+18	2021-11-18 16:44:59+00:00	𝒂𝒓𝒊𝒔 (Taylor's Version)		my #Eternals ranking🙃 	e	n
386	1.46137e+18	2021-11-18 16:44:49+00:00	Angel just saw eternals	My bed	me watching the #Eternals , a thread:	o	n
387	1.46137e+18	2021-11-18 16:44:08+00:00	Mamakins 🍉🍒🌝🍓	Northern Virginia	"Ok Marvel, start mass producing the poster!! I’m ready to buy.🤩
@MarvelStudios, #Eternals,⭐️🦊 "	h	p
388	1.46137e+18	2021-11-18 16:43:09+00:00	𝕂𝕖𝕣𝕒	Wisconsin	Good lord this is mind blowing. Incredible! 🥂 Congratulations H! #Eternals 	r	p
389	1.46137e+18	2021-11-18 16:41:51+00:00	Beb 🤎 Mobius & Loki	she/her. 24. currently in bed	Harry Styles is officially a part of the MCU with his own poster and a promising future. I’m so proud!! I will never shut up about this. #Eternals 	h	p 
390	1.46137e+18	2021-11-18 16:41:48+00:00	CNET	San Francisco	The Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox 👑 #HarryStyles #Eternals 	h	p
391	1.46137e+18	2021-11-18 16:41:40+00:00	Marc Halem		"Master martial artist, Skilled swordsman, Highly knowledgeable about vampire lore 🦇

Check out Blade's brand new character poster and hear Mahershala Ali in Marvel Studios’ #Eternals only in theaters NOW!
"	e	p
392	1.46137e+18	2021-11-18 16:40:46+00:00	Rachel 🌿	Pittsburgh, PA	"I'm dying, Harry has a Marvel character poster. 🥰⭐🦊

#HarryStyles #Eternals "	h	p
393	1.46137e+18	2021-11-18 16:40:45+00:00	♑︎ya is listening		imagine if he played the man (Karun) recording Kingo the whole movie in #eternals 	c	n
394	1.46137e+18	2021-11-18 16:40:17+00:00	keara - all too well (10 minute version)		"#Eternals END CREDITS SPOILERS
.
.
.
.
.
I still can’t believe this is real. My jaw was on the floor for like 10 minutes. "	p	n
395	1.46137e+18	2021-11-18 16:39:32+00:00	curiousnetflix		Have you already seen #Eternals? Check out the new character poster of @Harry_Styles. Do you like it? 	h	n
396	1.46137e+18	2021-11-18 16:39:18+00:00	OTTplay		"#MCU's #Eternals: Meet @Harry_Styles as #Thanos’ brother, Royal Prince #Eros (#Starfox)

"	e	n
397	1.46137e+18	2021-11-18 16:39:11+00:00	jordan 🧚🏻‍♀️	she/her	"thanos: a literal purple ballsack
his brother: harry styles 

#Eternals "	e	n
398	1.46137e+18	2021-11-18 16:38:12+00:00	Mood 🥀	Tu cora beibi 	"Today, it's a good day! 🤩 And i'm very proud! ✨
#10yearsupallnight #OneDirection #HarryStylesEros #HarryStyles #Eternals #MarvelStudios "	h	p
399	1.46137e+18	2021-11-18 16:37:23+00:00	Riddhima		"FIRST WE SEE HARRY IN GREEN
NOW MARVEL CONFIRMS HARRY AS EROS 
AHHHHH I'M NOT OKAY. I'M CRYING. 
#SpiderManNoWayHome #Eternals #eros #HarryPotter #MarvelStudios #LoveOnTourLA #harryingreen #10YearsOfUpAllNight #harrystyles
#OneDirection"	h	p
400	1.46137e+18	2021-11-18 16:37:11+00:00	Nerds & Beyond		'Eternals': New Poster Featuring Harry Styles as Eros Released #HarryStyles @Harry_Styles #Eternals @MarvelStudios @TheEternals 	h	n
401	1.46137e+18	2021-11-18 16:36:23+00:00	Nobby 🐛	Plague Island	#Eternals = go home Marvel, you're drunk.	o	x
402	1.46137e+18	2021-11-18 16:36:15+00:00	Monogram Intl	FL & CA.	Try to find Sprite in #MarvelStudios #Eternals blind bag collection! 	e	n
403	1.46137e+18	2021-11-18 16:35:48+00:00	Cape Town Twins	Cape Town 	I can’t wait to see Starfox in action #Eternals  #EternalsStarfox 	h	p
404	1.46137e+18	2021-11-18 16:35:37+00:00	Linn Loves 5 Boys	Norway 	"That is gorgeous. Wow.
#Eternals "	o	p 
405	1.46137e+18	2021-11-18 16:35:08+00:00	Brewnomics	Boise, ID	"You know what makes talking about #Eternals easier? drinking beer from #SaltFlatsBrewingCo @GridCityBeer @BaleBreaker and @GrandTetonBrew 
"	o	n
406	1.46137e+18	2021-11-18 16:34:43+00:00	Dais World ᵀᴹ	India	"Starfox, played by Harry Styles, FINALLY gets his own Marvel Poster!

The singer plays the role of Thanos' brother, Eros, in the MCU and made a small cameo in the end credit scene of Chloé Zhao's #Eternals 

#MarvelStudios "	h	p
407	1.46137e+18	2021-11-18 16:33:11+00:00	Zora Krisman	United Kingdom	(3/3) He knew that even if he sacrificed this world, at least he could be together with Sersi in the next one, even with new memories. People might disagree with his selfish choice, but I think that is the sweetest thing ever. To love Sersi that deeply 🥺❤️ ILY #Ikaris #Eternals	p	p
408	1.46137e+18	2021-11-18 16:32:47+00:00	.	PureImagination	"No but seriously, can we buy this poster somewhere?? 
#Eternals  #MarvelStudios #Eros #HarryStyles @MarvelStudios "	o	p
409	1.46137e+18	2021-11-18 16:32:33+00:00	Tee ◟̽◞̽ 🐝 ²⁸ ✨🎶💙💚🎶💙💚💖💗😍		"🌟💚 SPOILERS ALERT 🚨 SPOILERS ALERT 🚨 Harry as #Eros 🔥💚🌟🔥

I'm sorry I can't wait to watch the #Eternals but there's no way I'm missing watching @Harry_Styles making an appearance 😅🔥💚🔥 So if you're like me here's the link ... or not 🔥💚😘

"	h	p
410	1.46137e+18	2021-11-18 16:32:23+00:00	Macks 🎃	Scotland, United Kingdom	boutta watch #Eternals what do yall think? 	o	n
411	1.46137e+18	2021-11-18 16:31:18+00:00	MCU - The Direct		"Brothers

Our breakdown about #HarryStyles' #Eternals role: "	h	n
412	1.46137e+18	2021-11-18 16:29:24+00:00	soph 🌈 C2E25	they/them. 21. ND.	time to stare lovingly at lauren ridloff, gemma chan and angelina jolie 🥰 #eternals	c	p
413	1.46137e+18	2021-11-18 16:28:55+00:00	Meg Bonney	Wisconsin, USA	So Thanos' villain origin story is actually that his brother is super hot with a normal chin and his looks like a panini  #Eternals 	e	n
414	1.46137e+18	2021-11-18 16:28:54+00:00	L&HC2856	Peru	"📸 Harry as Eros for #Eternals via instagram post ‼️ 
©MarvelStudios "	h	p
415	1.46137e+18	2021-11-18 16:28:48+00:00	Jackie Talks Nerdy #SaveProdigalSon	Somewhere Outside Midgar	@MarvelStudios @Harry_Styles I hope a lot of Harry Styles fans watch this film so that we get a sequel and therefore more Starfox 💜 #Eternals	h	p
416	1.46137e+18	2021-11-18 16:28:38+00:00	Nerdist		"Harry Styles was always Chloé Zhao's first pick for Eros #Eternals 
"	h	n
417	1.46137e+18	2021-11-18 16:28:34+00:00	Chaz G		"MCU Holy Trinity of “I Definitely Don’t Belong Here, but You’re Gonna Absolutely LOVE Me”

#WandaVision #ShangChi #Eternals "	r	p
418	1.46137e+18	2021-11-18 16:28:06+00:00	Avethra Pillai 🤓🌈	Malaysia	Woot woot 🤩🤩🤩 #Eternals #MCU 	o	p
419	1.46137e+18	2021-11-18 16:27:56+00:00	karthika_m_p		"He looks stunning! ✨
 #Eternals 
#HarryStyles "	h	p
420	1.46137e+18	2021-11-18 16:27:47+00:00	ginnigyy🦥		Eros , the knave of Hearts, distracting villains #eros #eternals #harrystyles 	e	n
421	1.46137e+18	2021-11-18 16:27:43+00:00	may🧣|| louis' child & twinkle' gf (real)	beer nuts	I'm going to watch #Eternals yayy bye	o	p
422	1.46137e+18	2021-11-18 16:27:01+00:00	MakeMineMorbius&She-Hulk		He is also called #Starfox in the comics. #Eros #ETERNALS #MARVEL #HarryStyles 	h	n
423	1.46137e+18	2021-11-18 16:26:21+00:00	Harrys3rdNipple	England, United Kingdom	I need this poster on my wall right now!!! #Marvel #Eros #harrystyles #Eternals 	h	p
424	1.46137e+18	2021-11-18 16:26:03+00:00	SR	Planet Earth	"My heart goes out to those who have not seen the film yet.

Don't let this discourage you, go and see the film. It's really good. #Eternals "	r	p
425	1.46137e+18	2021-11-18 16:25:37+00:00	gótica suave	Brasil	😍😍 affe 🔥 @Harry_Styles 😍 #Marvel #eros #Eternals #harrystyles 	h	p
426	1.46137e+18	2021-11-18 16:25:10+00:00	Nay News		#Marvel releases a new poster of Harry Styles as Eros. #Eternals 	h	n
427	1.46137e+18	2021-11-18 16:22:58+00:00	Naisarg I નૈસર્ગ	Bengaluru, India	I just cant wait to see more of Harry Styles! He was charming as #Starfox. #Eternals 	h	p
428	1.46137e+18	2021-11-18 16:22:40+00:00	Harry Styles' Love on Tour	Turn the notifications on ❣	Poster of Harry Styles as Eros in #Eternals 	h	n
429	1.46137e+18	2021-11-18 16:22:00+00:00	IndieWire	New York, NY	"Marvel has debuted an official #Eternals character poster for Harry Styles as Eros, the Royal Prince of Titan and the brother of Thanos. Chloé Zhao tells IndieWire: ""I saw him in ‘Dunkirk’ and kept tabs on him."" Read our full credits scene interview: "	h	n
430	1.46137e+18	2021-11-18 16:21:55+00:00	Luke (Taylor's Version)	the lakes 	This casting is still so mind-blowing to me #Eternals 	c	p
431	1.46137e+18	2021-11-18 16:20:19+00:00	𝙶𝚒𝚜𝚎𝚕𝚕𝚎✨🖤//ETERNALS/HAWKEYE ERA		AHH HE LOOKS SO GOOD #Eternals #Eros #HarryStyles 	h	p
432	1.46137e+18	2021-11-18 16:19:10+00:00	Screen Rant	All over	"The secret is out as Harry Styles' MCU character has officially been revealed with a new #Eternals character poster. 

"	h	n
433	1.46137e+18	2021-11-18 16:18:05+00:00	harry archive bot		harry’s official character poster for #Eternals 	h	n
434	1.46137e+18	2021-11-18 16:17:26+00:00	Mark Billing ❄🎬🎮🖖❄	South East, England	"November ❄ @cineworld 

1) #Eternals  8/10

@JasonReitman
2) #GhostbustersAfterlife 9/10 ⭐

The movie I have been waiting for all year (infact since 89!)
How was it? 
It was Excellent, if you enjoyed the 84 film then you will very much enjoy this!

""Total Protonic Reversal!"" "	r	p
435	1.46137e+18	2021-11-18 16:17:25+00:00	Ritterton	Washington, USA	"An awesome day with a great friend was followed by an incredible night along the waterfront and dinner @Waterbar that was just beyond incredible. Very grateful for the wonderful folks at the #Waterbar. Just wow!

We finished it off w a movie and watched @marvels #Eternals 

Very "	o	n
436	1.46137e+18	2021-11-18 16:16:59+00:00	Meteorologist Thomas		@CultureCrave HARRY STYLES... #Eternals 	h	n
437	1.46137e+18	2021-11-18 16:16:08+00:00	Anastasiya		"Harry Styles as Eros for Marvel’s #Eternals 
#HarryStyles "	h	n
438	1.46137e+18	2021-11-18 16:15:49+00:00	Jay The Hawkmaestro🏹 Hawkeye (5 days)		look who got his own poster #Eros #Eternals 	h	n
439	1.46137e+18	2021-11-18 16:14:46+00:00	ror/kory 🧣 ikaris apologist	30th century	"#eternals spoilers
.
.
.
.
thinking about how ikaris probably left sersi bcs he couldn't keep hiding secrets from her, but also couldn't bring himself to tell her the truth😕"	p	n
440	1.46137e+18	2021-11-18 16:14:20+00:00	Big J	New Jersey, USA	The moment I saw him in theaters, I almost burst out into laughter! #Eternals 🤣 	o	p
441	1.46137e+18	2021-11-18 16:14:15+00:00	HARRY SOURCE		"[⭐️🦊] New poster for #Eternals featuring Harry Styles as Eros. 

""Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox 🤯""

&lt;18.11.21&gt; "	h	n
442	1.46137e+18	2021-11-18 16:14:13+00:00	CaptainAradalorian19		"Marvel (MCU) this year..
#WandaVision was amazing
#FalconAndWinterSoldier was bad (I didn't like it)
#Loki was really cool and great
#BlackWidow was 'mah'
#ShangChi was incredible
#Eternals was OK

I expect the best from #Hawkeye and #SpiderManNoWayHome !!"	r	n
443	1.46137e+18	2021-11-18 16:13:54+00:00	Aeron Eclarinal	Las Piñas, Philippines	@LiamTCrowley #Eternals hasn't premiered here in the Philippines yet so...💀	o	n
444	1.46137e+18	2021-11-18 16:13:32+00:00	👻		FINALLY! #Eros #Eternals #HarryStyles 	h	p
445	1.46137e+18	2021-11-18 16:13:27+00:00	4you	safe place	"but what’s the point of releasing a poster of a character with a 1 min screen time 
#Eternals "	h	x
446	1.46137e+18	2021-11-18 16:13:20+00:00	Jenna | #FREEDOM FOR HARRY 🌈	Rabbit hole 🐇	"A direct shot at my heart 💘
Destined to be hung up high on my gallery 💗💗💗

#HarryStyles
#MCUEternals #Eternals #Eros

"	h	p 
447	1.46137e+18	2021-11-18 16:13:03+00:00	M. Dean Cooper	Pittsburgh, PA	guess this means we can talk about Pip the Troll now? #Eternals 	e	n
448	1.46137e+18	2021-11-18 16:12:53+00:00	Fandom Lair		"Official poster for Harry Styles' ""Eros"" in #Eternals "	h	n
449	1.46137e+18	2021-11-18 16:12:46+00:00	Rachel 🥞	Pittsburgh, PA	"Oh my gods, Harry got an Eternals character poster!

#HarryStyles #Eternals
"	h	p
450	1.46137e+18	2021-11-18 16:12:44+00:00	Marvel Updates		A poster for Harry Styles’ Eros has been released for  #Eternals 	h	n
451	1.46137e+18	2021-11-18 16:12:40+00:00	Anna // LT2 is coming	Wishing I was at a Concert	"HOW DOES ONE GET THE #Eternals #harrystyles POSTER! I neeedddd 

@MarvelStudios"	h	p
452	1.46137e+18	2021-11-18 16:12:27+00:00	You're so GOLDEN 💖 (Harry's my friend)		"I NEED MORE CAPITAL LETTERS! 
I'M SO PROUD OF HIM @Harry_Styles
#Eternals "	h	p
453	1.46137e+18	2021-11-18 16:12:07+00:00	christineʰ ♡	treat people with kindness 	the official poster of harrys character in #Eternals omg so true 	h	n
454	1.46137e+18	2021-11-18 16:12:03+00:00	↑Elízz ProBer ₪ØΞ.o· ◟̽◞̽		🦊 Boom! #Eternals so damn excited!! 	o	p
455	1.46137e+18	2021-11-18 16:12:01+00:00	Ronak 🎮 Pokémon Brilliant Diamond 🎮	Hell, in all religions	Now release a character poster for Blade. 😉 #Eternals 	e	p
456	1.46137e+18	2021-11-18 16:11:59+00:00	JumpCut Online		Marvel have shared a brand new #Eternals character poster for Harry Styles' Eros - Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox. 	h	n
457	1.46137e+18	2021-11-18 16:11:33+00:00	shafiqshahari		Finally watched #Eternals and I gotta say it wasn't as bad as the critics say it is. Probably the freshest and boldest installment in MCU so far with a different tone &amp; story than the typical MCU. At moments I feel like I'm watching a Zack Snyder's film.	r	p
458	1.46137e+18	2021-11-18 16:11:29+00:00	Disney+ Updates		Check out Eros’ brand new character poster! #Eternals #Eros 	h	n
459	1.46137e+18	2021-11-18 16:10:59+00:00	Consequence	New York	An official poster for Harry Styles' Eros in #Eternals has been released. @Harry_Styles 	h	n
460	1.46137e+18	2021-11-18 16:10:52+00:00	Richard Nebens - The Direct, The Illuminerdi	California, USA	"My latest from @MCU_Direct !
Side note: imagine if nobody had spoiled this at the world premiere. You know who you are.
#MCU #Eternals "	r	n
461	1.46137e+18	2021-11-18 16:10:41+00:00	hanna		Me and Hannan during the post credits scene… #Eternals 	p	n
462	1.46137e+18	2021-11-18 16:10:37+00:00	Pop Base		New #Eternals poster of Harry Styles as Eros. 	h	n
463	1.46137e+18	2021-11-18 16:10:34+00:00	jacquelyn🧣	《 she/her 》	in love with everything you do&lt;3 @Harry_Styles #Eternals #eros 	h	p
464	1.46137e+18	2021-11-18 16:10:32+00:00	KCP Armani	Kansas, USA	In the comics one of his powers is that he basically is able to turn people on &amp; then smash lmfao. The play boy of the universe. #Eternals 	e	n
465	1.46137e+18	2021-11-18 16:10:18+00:00	Harry Styles Updates	Holmes Chapel, England	Harry’s official character poster for #Eternals 	h	n
466	1.46137e+18	2021-11-18 16:10:11+00:00	The Direct		An official new #Eternals character poster highlights #HarryStyles' #Eros: 	h	n
467	1.46137e+18	2021-11-18 16:10:08+00:00	Isa & Lou	🏳️‍🌈	HARRY STYLES CARALHOOO #Eternals 	h	p
